reading,1.67E+12,2022/11/27 14:51:16,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:51:18,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:51:20,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:51:22,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:51:24,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:51:26,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:51:29,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:51:31,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:51:33,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:51:35,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:51:37,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:51:39,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:51:41,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:51:43,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:51:45,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:51:47,06:69:6C:58:6A:45,-47,2412,3,3
reading,1.67E+12,2022/11/27 14:51:49,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:51:51,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:51:53,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:51:55,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:51:57,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:51:59,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:01,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:03,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:52:05,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:07,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:09,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:12,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:52:14,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:16,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:18,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:20,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:52:22,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:24,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:26,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:28,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:52:30,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:32,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:34,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:36,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:52:38,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:40,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:42,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:44,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:52:46,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:48,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:52:50,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:52:52,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:52:55,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:52:57,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:52:59,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:01,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:53:03,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:53:05,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:07,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:09,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:53:11,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:13,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:53:15,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:53:17,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:53:19,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:21,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:23,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:53:25,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:53:27,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:29,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:31,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:33,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:53:35,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:37,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:40,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:42,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:53:44,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:46,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:48,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:53:50,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:53:52,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:54,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:56,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:53:58,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:54:00,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:02,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:04,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:06,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:54:08,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:54:10,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:12,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:14,06:69:6C:58:6A:45,-43,2412,3,3
reading,1.67E+12,2022/11/27 14:54:16,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:18,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:20,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:23,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:54:25,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:27,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:29,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:31,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:54:33,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:35,06:69:6C:58:6A:45,-41,2412,3,
reading,1.67E+12,2022/11/27 14:54:37,06:69:6C:58:6A:45,-41,2412,3,
reading,1.67E+12,2022/11/27 14:54:39,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:54:41,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:43,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:54:45,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:54:47,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 14:54:49,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:51,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 14:54:53,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:54:55,06:69:6C:58:6A:45,-43,2412,3,2
reading,1.67E+12,2022/11/27 14:54:57,06:69:6C:58:6A:45,-43,2412,2,
reading,1.67E+12,2022/11/27 14:54:59,06:69:6C:58:6A:45,-54,2412,2,
reading,1.67E+12,2022/11/27 14:55:01,06:69:6C:58:6A:45,-57,2412,2,
reading,1.67E+12,2022/11/27 14:55:03,06:69:6C:58:6A:45,-56,2412,2,2
reading,1.67E+12,2022/11/27 14:55:06,06:69:6C:58:6A:45,-63,2412,2,
reading,1.67E+12,2022/11/27 14:55:08,06:69:6C:58:6A:45,-72,2412,2,
reading,1.67E+12,2022/11/27 14:55:10,06:69:6C:58:6A:45,-72,2412,2,
reading,1.67E+12,2022/11/27 14:55:12,06:69:6C:58:6A:45,-75,2412,2,2
reading,1.67E+12,2022/11/27 14:55:14,06:69:6C:58:6A:45,-74,2412,2,
reading,1.67E+12,2022/11/27 14:55:16,06:69:6C:58:6A:45,-74,2412,2,
reading,1.67E+12,2022/11/27 14:55:18,06:69:6C:58:6A:45,-70,2412,2,
reading,1.67E+12,2022/11/27 14:55:20,06:69:6C:58:6A:45,-63,2412,2,2
reading,1.67E+12,2022/11/27 14:55:22,06:69:6C:58:6A:45,-63,2412,2,
reading,1.67E+12,2022/11/27 14:55:24,06:69:6C:58:6A:45,-53,2412,2,
reading,1.67E+12,2022/11/27 14:55:26,06:69:6C:58:6A:45,-56,2412,2,
reading,1.67E+12,2022/11/27 14:55:28,06:69:6C:58:6A:45,-48,2412,2,2
reading,1.67E+12,2022/11/27 14:55:30,06:69:6C:58:6A:45,-48,2412,2,
reading,1.67E+12,2022/11/27 14:55:32,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:55:34,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:55:36,06:69:6C:58:6A:45,-46,2412,3,3
reading,1.67E+12,2022/11/27 14:55:38,06:69:6C:58:6A:45,-49,2412,3,
reading,1.67E+12,2022/11/27 14:55:40,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:55:42,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:55:44,06:69:6C:58:6A:45,-48,2412,3,3
reading,1.67E+12,2022/11/27 14:55:46,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:55:48,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:55:50,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:55:53,06:69:6C:58:6A:45,-51,2412,3,3
reading,1.67E+12,2022/11/27 14:55:55,06:69:6C:58:6A:45,-51,2412,3,
reading,1.67E+12,2022/11/27 14:55:57,06:69:6C:58:6A:45,-50,2412,3,
reading,1.67E+12,2022/11/27 14:55:59,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:01,06:69:6C:58:6A:45,-48,2412,3,3
reading,1.67E+12,2022/11/27 14:56:03,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:56:05,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:56:07,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:56:09,06:69:6C:58:6A:45,-47,2412,3,3
reading,1.67E+12,2022/11/27 14:56:11,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:13,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:15,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:56:17,06:69:6C:58:6A:45,-48,2412,3,3
reading,1.67E+12,2022/11/27 14:56:19,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:21,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:23,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:56:25,06:69:6C:58:6A:45,-47,2412,3,3
reading,1.67E+12,2022/11/27 14:56:27,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:56:29,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:31,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:56:33,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:56:35,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:56:38,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:40,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:56:42,06:69:6C:58:6A:45,-46,2412,3,3
reading,1.67E+12,2022/11/27 14:56:44,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:56:46,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:56:48,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:56:50,06:69:6C:58:6A:45,-46,2412,3,3
reading,1.67E+12,2022/11/27 14:56:52,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:56:54,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:56:56,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:56:58,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:57:00,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:57:02,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:57:04,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:57:06,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:57:08,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:57:10,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:57:12,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:57:14,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:57:16,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:57:19,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:21,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:23,06:69:6C:58:6A:45,-46,2412,3,3
reading,1.67E+12,2022/11/27 14:57:25,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:57:27,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:57:29,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:31,06:69:6C:58:6A:45,-47,2412,3,3
reading,1.67E+12,2022/11/27 14:57:33,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:35,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:37,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:39,06:69:6C:58:6A:45,-48,2412,3,3
reading,1.67E+12,2022/11/27 14:57:41,06:69:6C:58:6A:45,-48,2412,3,
reading,1.67E+12,2022/11/27 14:57:43,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:45,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:47,06:69:6C:58:6A:45,-47,2412,3,3
reading,1.67E+12,2022/11/27 14:57:49,06:69:6C:58:6A:45,-47,2412,3,
reading,1.67E+12,2022/11/27 14:57:51,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:57:53,06:69:6C:58:6A:45,-46,2412,3,
reading,1.67E+12,2022/11/27 14:57:55,06:69:6C:58:6A:45,-46,2412,3,3
reading,1.67E+12,2022/11/27 14:57:57,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:57:59,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:01,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:04,06:69:6C:58:6A:45,-45,2412,3,3
reading,1.67E+12,2022/11/27 14:58:06,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:08,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:10,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:12,06:69:6C:58:6A:45,-45,2412,3,3
reading,1.67E+12,2022/11/27 14:58:14,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:16,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:18,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:20,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:58:22,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:58:24,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:26,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:28,06:69:6C:58:6A:45,-45,2412,3,3
reading,1.67E+12,2022/11/27 14:58:30,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:32,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:34,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:36,06:69:6C:58:6A:45,-45,2412,3,3
reading,1.67E+12,2022/11/27 14:58:38,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:58:40,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:58:42,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:45,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:58:47,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:49,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:58:51,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:58:53,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:58:55,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:58:57,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:58:59,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:01,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:03,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:05,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:07,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:09,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:11,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:13,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:15,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:17,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:19,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:21,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:23,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:25,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:27,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:30,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:32,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:34,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:36,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:59:38,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 14:59:40,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:59:42,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:44,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:59:46,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:59:48,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:59:50,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 14:59:52,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 14:59:54,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:56,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 14:59:58,06:69:6C:58:6A:45,-44,2412,3,3
reading,1.67E+12,2022/11/27 15:00:00,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 15:00:02,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 15:00:04,06:69:6C:58:6A:45,-44,2412,3,
reading,1.67E+12,2022/11/27 15:00:06,06:69:6C:58:6A:45,-45,2412,3,3
reading,1.67E+12,2022/11/27 15:00:08,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 15:00:11,06:69:6C:58:6A:45,-45,2412,3,
reading,1.67E+12,2022/11/27 15:00:13,06:69:6C:58:6A:45,-43,2412,3,
reading,1.67E+12,2022/11/27 15:00:15,06:69:6C:58:6A:45,-42,2412,3,3
reading,1.67E+12,2022/11/27 15:00:17,06:69:6C:58:6A:45,-42,2412,3,
reading,1.67E+12,2022/11/27 15:00:19,06:69:6C:58:6A:45,-45,2412,3,
